,text,author
14,"RT ""@username: All these watches and still no time for you peasants ????????????? http://t.co/4s90FYCaPj""",9f4836b6-5ba0-4523-a161-199c6ee97627
15,"RT ""@username: RT if you see a set of keys you want ???? http://t.co/RS8KsWCmnA""",9f4836b6-5ba0-4523-a161-199c6ee97627
16,"RT ""@username: Thissss... Would solve a lot of problems http://t.co/Z7dm2CTKEh""",9f4836b6-5ba0-4523-a161-199c6ee97627
17,"RT ""@username: hearing a story thats obviously made up http://t.co/QLt0l2ENhn""",9f4836b6-5ba0-4523-a161-199c6ee97627
18,"When girls say ""Don't play the game cause I can play it better"" is like telling me your hoe intentions are ready to come out at any moment.",9f4836b6-5ba0-4523-a161-199c6ee97627
19,"We are not one and the same, nigga I'm fucking insane. Fuck is you saying? Your ass been doing same shit.",9f4836b6-5ba0-4523-a161-199c6ee97627
20,Highclass but surrounded by these low-lifes.,9f4836b6-5ba0-4523-a161-199c6ee97627
21,"Shots fired, suspect speared off.",9f4836b6-5ba0-4523-a161-199c6ee97627
22,Need a ride and die chick that stay loyal to my dick. She need to know that I am working hard and I ain't coming home at six.,9f4836b6-5ba0-4523-a161-199c6ee97627
23,"Righting all my wrongs, for these homies out there thugging.",9f4836b6-5ba0-4523-a161-199c6ee97627
24,"Shots fired.. another gone, I feel that man's pain. Daddy said my down and said ""that came with the game"".",9f4836b6-5ba0-4523-a161-199c6ee97627
25,"RT ""@username: me whenever I see dogs ???? http://t.co/ioIkJqXtsX""",9f4836b6-5ba0-4523-a161-199c6ee97627
26,"@username thanks, I appriciate it!",9f4836b6-5ba0-4523-a161-199c6ee97627
27,"De Champions League is terug! http://t.co/WBmWsEoFvz""",9f4836b6-5ba0-4523-a161-199c6ee97627
28,"RT ""@username: my least favorite animals are children""",9f4836b6-5ba0-4523-a161-199c6ee97627
29,"Talking about Marie, she chilling with Molly.",9f4836b6-5ba0-4523-a161-199c6ee97627
30,"Then she said she's pregnated, that's the night your heart died. Now you gotta go to your girl and report that.",9f4836b6-5ba0-4523-a161-199c6ee97627
31,Main reason 'cause your pastor said you can't abort that. Now your driver says that new Benz.. you can't afford that.,9f4836b6-5ba0-4523-a161-199c6ee97627
32,"All that cocaine on the table, you can't snork that. Dat going to the money that the court got, all out on the allemony.",9f4836b6-5ba0-4523-a161-199c6ee97627
33,"""@username: Arsenal looking for the Danny Welbeck receipt. http://t.co/gRDgc6CwsP""",9f4836b6-5ba0-4523-a161-199c6ee97627
34,"RT ""@username: When we all become fathers #YesAllMen http://t.co/c0UoqfFKrq""",9f4836b6-5ba0-4523-a161-199c6ee97627
35,"HAHAHA ""@username: How girls walk to the bathroom after you nut in them... http://t.co/3X4gmQud1t""",9f4836b6-5ba0-4523-a161-199c6ee97627
36,WAT EEN SCHÖNE GOAL!,9f4836b6-5ba0-4523-a161-199c6ee97627
37,"@username  ""@username: These hoes ain't loyal http://t.co/0i4MYKAKA9""",9f4836b6-5ba0-4523-a161-199c6ee97627
38,"IK GA STUK ???????? http://t.co/CzzdcrHU7N""",9f4836b6-5ba0-4523-a161-199c6ee97627
39,"RT ""@username: NIGGA DIED WHILE HE WAS CRANKIN THAT SOULJA BOY LMFAO http://t.co/5M9jMbmyJt""",9f4836b6-5ba0-4523-a161-199c6ee97627
40,Did i allow u to have fun without me?,9f4836b6-5ba0-4523-a161-199c6ee97627
41,"I'm nice to the weird kid, so he'll spare my life when he snaps",9f4836b6-5ba0-4523-a161-199c6ee97627
42,I will do a lot of things but admitting im cold to my mum who told me to bring a jacket isn’t one of them,9f4836b6-5ba0-4523-a161-199c6ee97627
43,Tweets on fire but the blunt ain't.. ????,9f4836b6-5ba0-4523-a161-199c6ee97627
44,10 TO 10 REMIX MOVIE PAID FOREVER,9f4836b6-5ba0-4523-a161-199c6ee97627
45,THEY SAY THAT I CHANGED... YEAH CHANGED LIKE I SUPOSSED.Q,9f4836b6-5ba0-4523-a161-199c6ee97627
46,IMA BOSS - MEEK MILL FT. RICK ROSS ????????????,9f4836b6-5ba0-4523-a161-199c6ee97627
47,GOT SO MANY SHADES THEY THOUGHT I HAD A LAZY EYE,9f4836b6-5ba0-4523-a161-199c6ee97627
48,"Let me take take you to home comming, so I won't be alone at home, cumming.",9f4836b6-5ba0-4523-a161-199c6ee97627
49,All up in your hood like a food stamp.,9f4836b6-5ba0-4523-a161-199c6ee97627
50,All the freaks know that I'm a true champ. She finna drop it low on SVO's bootcamp.,9f4836b6-5ba0-4523-a161-199c6ee97627
51,"She a fan, that's fantastic.",9f4836b6-5ba0-4523-a161-199c6ee97627
52,"Before I fall in love, i'm prepared to leave her.",9f4836b6-5ba0-4523-a161-199c6ee97627
53,"RT ""@username: Hiding your favorite food from the rest of your family because you're a selfish motherfucker.""",9f4836b6-5ba0-4523-a161-199c6ee97627
54,I don't really care what everybody gotta say.,9f4836b6-5ba0-4523-a161-199c6ee97627
55,"RT ""@username: have u ever introduced two friends to each other and they started hanging out without u? like i made u what u are wtf?!""",9f4836b6-5ba0-4523-a161-199c6ee97627
56,"She at home comming, while i'm at home cumming.",9f4836b6-5ba0-4523-a161-199c6ee97627
57,WHO YOU CAME WITH? I TELL HER FUCK THAT NIGGA,9f4836b6-5ba0-4523-a161-199c6ee97627
58,"RT ""@username: A MILF is a sexy ass mom over 35. If you're 20, you're just a slut with a baby.""",9f4836b6-5ba0-4523-a161-199c6ee97627
59,@username close enough http://t.co/4huIoXtjMh,9f4836b6-5ba0-4523-a161-199c6ee97627
60,"I like these bad bitches, from a decent home.",9f4836b6-5ba0-4523-a161-199c6ee97627
61,If you leave this time I feel that you be gone for good so no hold on like leaves and fall to what is left.,9f4836b6-5ba0-4523-a161-199c6ee97627
62,Autumn Leaves - Chris Brown ft. Kendrick Lamar.,9f4836b6-5ba0-4523-a161-199c6ee97627
63,If my ship go down who will abort?,9f4836b6-5ba0-4523-a161-199c6ee97627
64,"I keep my feelings in a safehouse, better that I don't speak.",9f4836b6-5ba0-4523-a161-199c6ee97627
65,I'm confused to who I'lI spend my forever with.,9f4836b6-5ba0-4523-a161-199c6ee97627
66,They say life is a bitch but I'm well prepared cause Marie Jane is a better hoe.,9f4836b6-5ba0-4523-a161-199c6ee97627
67,"@username  100 - Leeuwin completed 100% of his 31 passes vs FC Groningen & won all 3 of his aerial duels. Perfect. http://t.co/DRJvz14ur8""",9f4836b6-5ba0-4523-a161-199c6ee97627
68,@username she fucked a horse? Wtf,9f4836b6-5ba0-4523-a161-199c6ee97627
69,@username @username also a beautiful girl,9f4836b6-5ba0-4523-a161-199c6ee97627
70,I feel that you be gone for good.,9f4836b6-5ba0-4523-a161-199c6ee97627
71,@username cant handle it already?,9f4836b6-5ba0-4523-a161-199c6ee97627
72,This could be us but you playing... http://t.co/ZTJscWeeBF,9f4836b6-5ba0-4523-a161-199c6ee97627
73,Free your mind let your consious free.,9f4836b6-5ba0-4523-a161-199c6ee97627
74,"HAHAHA ""@username: Rt if you were inspired https://t.co/02F7pAou5S""",9f4836b6-5ba0-4523-a161-199c6ee97627
75,"I'LL WAKE UP WORKING LIKE A MEXICAN, DAT MEAN I WORK FROM 10 TO 10.",9f4836b6-5ba0-4523-a161-199c6ee97627
76,"@username @username nice pics when its blurred, noobs.",9f4836b6-5ba0-4523-a161-199c6ee97627
77,WHO SAID YOU CAN'T FIND LOVE IN THE CLUB? CAUSE I WANNA TELL THEM THEY'RE WRONG.,9f4836b6-5ba0-4523-a161-199c6ee97627
78,New flame ????,9f4836b6-5ba0-4523-a161-199c6ee97627
79,August Alisina - Downtown ????,9f4836b6-5ba0-4523-a161-199c6ee97627
80,"RT ""@username: people need to understand that I'm joking 99.9% of the time""",9f4836b6-5ba0-4523-a161-199c6ee97627
81,"Runaway train, never going back.",9f4836b6-5ba0-4523-a161-199c6ee97627
82,Somehow im not even here nor there.,9f4836b6-5ba0-4523-a161-199c6ee97627
83,"RT ""@username: For me it was ""I just need a person"".. http://t.co/22nxl7D2nU""",9f4836b6-5ba0-4523-a161-199c6ee97627
84,"RT ""@username: When you call shotgun but end up in the back = http://t.co/IyqyaO7QkL""",9f4836b6-5ba0-4523-a161-199c6ee97627
85,Chris Brown - Add Me In. ????????,9f4836b6-5ba0-4523-a161-199c6ee97627
86,Chris Brown - X (album) ????????????,9f4836b6-5ba0-4523-a161-199c6ee97627
87,"I am absolutely positively, even though I'm sick and tired I get busy.",9f4836b6-5ba0-4523-a161-199c6ee97627
88,"Drink om half 12 al een flesje cola, it's all about perspective.",9f4836b6-5ba0-4523-a161-199c6ee97627
89,August Alsina - Make It Home ????,9f4836b6-5ba0-4523-a161-199c6ee97627
90,"@username we have this Dutch saying ""om je vingers bij op te eten"", which means the same as the Chinese translation.",9f4836b6-5ba0-4523-a161-199c6ee97627
91,"I can see from this high up, you ain't got a heart girl.",9f4836b6-5ba0-4523-a161-199c6ee97627
92,Just put your hands in the air if you're missing somebody...,9f4836b6-5ba0-4523-a161-199c6ee97627
93,"Come home..., I can't handle this alone.",9f4836b6-5ba0-4523-a161-199c6ee97627
94,Have you ever lost someone? Tried to take it back.. but the damage is done.,9f4836b6-5ba0-4523-a161-199c6ee97627
95,"When you make mistakes the most, some day it will make you grow.",9f4836b6-5ba0-4523-a161-199c6ee97627
96,@username @username @username @username see that jesus cross? She praying for bigger tits but it aint helping.,9f4836b6-5ba0-4523-a161-199c6ee97627
97,"Netflix in de bus, BAM, knallen, jonguh.",9f4836b6-5ba0-4523-a161-199c6ee97627
98,Hahahah het programma Extreem wtffff,9f4836b6-5ba0-4523-a161-199c6ee97627
99,"Reach for the stars, so if you fall you'll land on a cloud.",9f4836b6-5ba0-4523-a161-199c6ee97627
0,-2 to help save tha interwebs: http://t.co/KfdUED1C @username #savethekitten #freeandopen,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
1,Things You'd Better Not Mix Up: https://t.co/i5vBjmcS,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
2,Run Johnny! http://t.co/HjQ5mfOa,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
3,"http://t.co/UHMUhuiX  - the 24hs webathon for net freedoom by @username, @username, and @username - live neow!  #savethekitten",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
4,"""The magic of youth, freshness, is given by the overtones that sound with every tone."" http://t.co/KwU4ncbu",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
5,"stuck in the middle of the 'White elephant gift exchange' rules...i will steal myself my own gift, I'm sure.",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
6,@username thank you! A big update is on the way...,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
7,"so happy that ""DSP - Get Winter Ready"" has won today the Adobe/FWA Cutting Edge Award: http://t.co/pwyJgEwZ",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
8,http://t.co/1Nv1ySKg Tons of easter (or christmas?) eggs,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
9,Brace yourselves... http://t.co/Psf52INq,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
10,"""DSG - Get Winter Ready"" on Google Creative Sandbox: http://t.co/Xp8bD37u",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
11,a new research project by CNR:  @username #ImNotAFake,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
12,"""Get Winter Ready"" is @username SOTD! :D http://t.co/X5IOt1HG #winrar",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
13,"hey guys, please keep a little space for me, is my first New Year's Eve in NYC, ok? http://t.co/wzSl3axg  http://t.co/hAYeRBkT",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
14,PlaceIt by Breezi - Generate Product Screenshots in Realistic Environments http://t.co/FoDm1maz,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
15,"i accepted the 38 pages T&C for the new iTunes, hope the something bad will not happen...http://t.co/y77G0eXK",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
16,so happy to be nominated at the @username Interactive Awards with my Personal site: http://t.co/8E7aAmIP #SVG and more than ever #SVGFTW,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
17,@username thank you! :D,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
18,the new blue linked @username http://t.co/oE2raZ6z,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
19,enjoy the new Stinkdigital 2013 reel: https://t.co/Rn4GabFF,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
20,"""Well, I'm not a one-hit wonder, guys"": http://t.co/Q3zhVj2P … #Grammys",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
21,something about unpaid invoices: http://t.co/H1pjqvsA,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
22,I always include businessmen in my vision of ? :   http://t.co/gHNCEIJi,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
23,Stink/Stinkdigital/Skunk in the Creativity's Production Company A-List:  http://t.co/4qfPcf73,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
24,Deezer - Music Unleashed: https://t.co/agbsCuv6,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
25,Synesthetic Locked: https://t.co/gJomcG2OWC,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
26,"fifth day of the SimCity's ""Let's All Be Mayor"" livestream, vote now: http://t.co/yZYM2e3DxV",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
27,@username @username @username @username @username @username  @username  per il party potreste invitare Sterling... : http://t.co/Qwv6AnQmWy,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
28,interesting day: 1) ready for the #SXSW where (for new followers that didn't know) I will attend the Awards as a finalist in Personal cat.,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
29,2) i have been featured in the today's chart of @username : http://t.co/C3VIXs4HNo,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
30,"and 3) my new personal project is live. Here's to you: ""The Pandorialist"" http://t.co/ZaIDVife9u",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
31,"Austin, TSXSW",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
32,Never ever cache the manifest cache file #html5apps #sxsw,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
33,Huge audience for @username #sxsw http://t.co/w4eG3NPvHx,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
34,I'm seeing The Signal & the Noise at SXSW 2013 http://t.co/N1NbOWt7ME. #SXSW,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
35,A competition to write fast with a 'blank' keyboard. I failed (as always) the english punctuation #sxsw http://t.co/gwOmObQqDT,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
36,"texas chicks are pretty, look at my flat-mates #sxsw http://t.co/jGoNaI8OTi",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
37,A future supervillain could born from a 3D printer #sxsw http://t.co/LgaFwAMr9z,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
38,Will QR for food #sxsw http://t.co/DC7Gogay4m,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
39,"Before talking about Glass, i'm wondering how many people couldn't be able to find the same 4/5 streets without Google Maps #sxsw",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
40,"""Humor is telling the true without the true"" Ben Huh, cheezburger #sxsw",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
41,I forgot the ritual photo http://t.co/UIzLn2riKm,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
42,I'm seeing Designing Web & Mobile Graphics http://t.co/hRZ1ASBKQq. #SXSW,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
43,Ok: 2007-2013 i'm a two times SXSW Awards winner.,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
44,with my italian austin family... @username @username @username @username @username @username @username at #SXSW http://t.co/BGMxrKHEgt,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
45,...thanks for everything!  @username @username @username @username @username @username @username,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
46,"On the way to New York, see you Austin #SXSW",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
47,"the complete list of the #SXSW Interactive Awards winners, I'm in very good company: http://t.co/7LzvM8W506",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
48,"""Not About Us"": http://t.co/pBCOCvqL3Z",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
49,@username and @username are currently hijacking the @username: http://t.co/f4u2COt2vW,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
50,my contribution is from 'The Pandorialist': http://t.co/wahtbkqzCB,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
51,Analog stuff: https://t.co/LXgj1JOB9U (making of: https://t.co/VQtchgod00),8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
52,Food for thought: http://t.co/CThjr1RpoU,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
53,canvas experiment of the day (or month?): http://t.co/sFtsCItsp0,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
54,"""Sim City - Let's All Be Mayor"" @username Site of the Day: http://t.co/rEYtz7vhgq",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
55,memories on the corners with the fo's and the mo' (cit.): http://t.co/YTVOk5H31K (via @username ),8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
56,White Noise: https://t.co/Kdh0Gdek87,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
57,yesterday my eponymous site was @username Mobile of the Day: http://t.co/O0NuUfoSGF. Ale'! #SVGFTW,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
58,35 Ways Musicians and Music Brands Are Using Twitter's Vine App http://t.co/hHE1rTYO3d via @username,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
59,"Whoa! I have receveid a #Webbys honoree in the ""Best Navigation Structure""category: http://t.co/1Jyr0fQnJH ...",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
60,"...but I have been also nominated for a Webby Award in the 
""Self Promotion/Portfolio"" category!  http://t.co/Y0P8oEf9qa #Webbys",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
61,you can now start to VOTE for http://t.co/CZB1ve0T8y at the @username 's People Choice: http://t.co/GUmdQp6sQw Thank you everyone!,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
62,Don't Fail Idaho: https://t.co/ponY3HW9oR,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
63,The most difficult PS keyboard shortcut ever and its interpretations: http://t.co/NRY4Bj5Cex,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
64,"Bus driver in Red Hook:  ""I'm sorry, someone of you knows the directions?"" I'm waiting, in tears, to see the sign 'Welcome to Philadelphia'",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
65,I could FAQ you all the time: http://t.co/CKbbFL1cJo,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
66,"@username talks about ""I'd FAQ me"": http://t.co/6EGzTHnuLh",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
67,only one week left to choose my eponymous for the @username People's Voice: http://t.co/GUmdQp6sQw  Tnx! #webbys,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
68,"I'm sure they learned the lesson from ""The Gift"" by Velvet Underground http://t.co/BKLgJvuJR4",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
69,OblivUIon: https://t.co/mzhLAgnDUR,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
70,only 2 days left to vote for http://t.co/CZB1ve0T8y at @username People's Voice! http://t.co/GUmdQp6sQw Thank you everyone ;) #webbys,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
71,Birth of a super-villain: http://t.co/wfhjtiG1y8 (via @username ),8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
72,"only some hours left to choose my site for @username People's Voice in ""Self Promotion/Portfolio"" cat.: http://t.co/GUmdQp6sQw #webbys",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
73,"""But I'm A Nice Guy"": http://t.co/p5k31bsM7f",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
74,@username who watches the men's watches?,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
75,"if your elevators are always busy, there could be one reason: http://t.co/4js9CeBmqY",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
76,i will miss Drawn.ca :-/ http://t.co/TRH6OfMvS7 @username,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
77,"...and also ""Epic Playdate"": http://t.co/qjAoe2lWLq @username",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
78,Connecting the tweets/dots https://t.co/xhZq2idt1G,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
79,"""hello? Yes, this is #dog"":  http://t.co/lv5z548RyZ",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
80,"By the way, product placement http://t.co/zkQRLY1C7i",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
81,"how many living music genius do you know? For me, one of them is this guy that has a new album out:  http://t.co/KMRVXnYArt",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
82,"""I'd FAQ me"" is @username Mobile of the Day :)  http://t.co/Qmrt5Moj1p",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
83,proud to have worked in the @username team for an epic (and crazy) project. Its name is Google Loon. http://t.co/Vpay3o96UE #loon,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
84,natural photographic cropping: http://t.co/FSMCS52vkX,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
85,"@username :-) one time i'd like to create a site with only nested tables and <marquee> tags placing a bottom-left logo ""Netscape Experiment""",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
86,"@username thank you so much, Ricardo! Good luck and be shape :-D",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
87,can't wait for the Web Speech API support in IE 15,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
88,@username the drawn+voice over style let me think about this masterpiece: https://t.co/nMB3O40BRJ,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
89,trying to complete my first LeapJS prototype the day before the @username launch,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
90,The chicken temple http://t.co/sAU1AaJp7h,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
91,today is the one year anniversary of my Atlantic crossing: http://t.co/QI9y3mXGvI,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
92,"check my new experiment ""Hover the top"", a simple clickless interface for @username's #LeapJS:  http://t.co/zf95R9ApP7  @usernameDev",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
93,"@username sure, I will do it. At the moment the default duration is 2 second, I will set it to 1/1.5",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
94,"""Why Quantity Should be Your Priority"": https://t.co/muYvbwsdNB",8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
95,animation-iteration: cats  http://t.co/XHuCqdd5Mv (by @username),8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
96,only four days to new and hilarious gags: http://t.co/rAonz5qWYm,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
97,new project for @username at @username: http://t.co/41ly6ZE8EH,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
98,vote for the #outasyou panel by @username and @username at the SXSW 2014: http://t.co/VidWDBZRxJ,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
99,I think #theworldneedsmore #education. What do you think the world needs more of? Visit http://t.co/41ly6ZE8EH,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e
0,I wanna thank my mom for giving me a cool ass name,85879831-9972-484c-8686-103c2bfae297
1,Aaron Alexy Nilo Thomas,85879831-9972-484c-8686-103c2bfae297
2,And all I ever wanted was to act on my attraction,85879831-9972-484c-8686-103c2bfae297
3,I wish I could close my eyes and I automatically fall asleep,85879831-9972-484c-8686-103c2bfae297
4,I just wanna go to sleep so I can wake up in the morning and defrost those tamales that are in my freezer ????,85879831-9972-484c-8686-103c2bfae297
5,@username Probably tomorrow?,85879831-9972-484c-8686-103c2bfae297
6,@username from 9-9:50 then my second class is at like 1 I think,85879831-9972-484c-8686-103c2bfae297
7,"I need to find me a girl that loves Harry potter, Pokemon, and listening to music just as much as I do.",85879831-9972-484c-8686-103c2bfae297
8,Me everyday http://t.co/TUHwGchkje,85879831-9972-484c-8686-103c2bfae297
9,"Alright I'm putting my phone down nobody bother me with notifications. Pfft, what am I saying my phone stays dry as fuck. Night",85879831-9972-484c-8686-103c2bfae297
10,"of course my room would be cold, and my blankets comfy as hell the day i gotta get out of bed early.",85879831-9972-484c-8686-103c2bfae297
11,Shits looking up for me. Ima have a or semester of school this year,85879831-9972-484c-8686-103c2bfae297
12,Shits looking up. Ima have a dope semester this year,85879831-9972-484c-8686-103c2bfae297
13,She say she love my drive i love that she drives me crazy,85879831-9972-484c-8686-103c2bfae297
14,Woke up 10 minutes before I got to get to class. Aaaaand it begins,85879831-9972-484c-8686-103c2bfae297
15,"Professor walks in the class doesn't say a word, goes straight to her computer goes on YouTube and plays a Nas song. Love this class already",85879831-9972-484c-8686-103c2bfae297
16,All my classes and professors seem cool as fuck.,85879831-9972-484c-8686-103c2bfae297
17,Everything is COOL except my body cause I'm walking to my car which is out in bumfuck Egypt wearing sweats in 102 degree weather.,85879831-9972-484c-8686-103c2bfae297
18,@username I know. I ain't blaming anything on anyone though. Lol,85879831-9972-484c-8686-103c2bfae297
19,Bruh fuck all this traffic!!,85879831-9972-484c-8686-103c2bfae297
20,More rest and sex is all a nigga need.,85879831-9972-484c-8686-103c2bfae297
21,Say she love me for my drive I love her cause she drive me crazy,85879831-9972-484c-8686-103c2bfae297
22,Thinking if I should smoke then sleep or just sleep,85879831-9972-484c-8686-103c2bfae297
23,I stay in the shower for like 30 minutes just standing under the water thinking about important life decisions,85879831-9972-484c-8686-103c2bfae297
24,It's so hoooooot. :(,85879831-9972-484c-8686-103c2bfae297
25,I want a five guys burger,85879831-9972-484c-8686-103c2bfae297
26,Ordered a burger through the phone so they have it ready by the time I get there ????,85879831-9972-484c-8686-103c2bfae297
27,I got home from school and i KNOCKED THE FUCK OUT,85879831-9972-484c-8686-103c2bfae297
28,Texas Government class is boring as fuck.,85879831-9972-484c-8686-103c2bfae297
29,Is it just me or does a females mind intrigue y'all more than her body,85879831-9972-484c-8686-103c2bfae297
30,Mariachi Auditions? Get my accordion Pedro we're gonna be mariachis! ???? http://t.co/mNWiHHn7F9,85879831-9972-484c-8686-103c2bfae297
31,"Discussin life and all our common goals, smart kids that smoke weed, honor roll.",85879831-9972-484c-8686-103c2bfae297
32,Too many girls in this world to be caught up with some other dudes bruh.,85879831-9972-484c-8686-103c2bfae297
33,Having class on a friday sucks.,85879831-9972-484c-8686-103c2bfae297
34,The peace sign is just the trigger and the middle finger.,85879831-9972-484c-8686-103c2bfae297
35,"A girl can be fine af but if she's dumb, then i don't even know man. That's tough",85879831-9972-484c-8686-103c2bfae297
36,This rain is A1,85879831-9972-484c-8686-103c2bfae297
37,That thunder set off people's car alarms. Holy shit ????,85879831-9972-484c-8686-103c2bfae297
38,"I hate madden man, that shit bores me like no other",85879831-9972-484c-8686-103c2bfae297
39,My room can't stay clean for more than one day,85879831-9972-484c-8686-103c2bfae297
40,In December i will have my twitter for 4 years.,85879831-9972-484c-8686-103c2bfae297
41,I remember when i made my twitter,85879831-9972-484c-8686-103c2bfae297
42,It was junior year. I went to high school at bears for 1 semester and I made it in my history class because I was bored,85879831-9972-484c-8686-103c2bfae297
43,Cigarettes on cigarettes my momma think I stank,85879831-9972-484c-8686-103c2bfae297
44,I just downloaded a lot of new music,85879831-9972-484c-8686-103c2bfae297
45,"You see I'll never get, why the earth is a puzzle that I'll never fit.",85879831-9972-484c-8686-103c2bfae297
46,Raspas! I've been craving a raspa,85879831-9972-484c-8686-103c2bfae297
